"","region","LandLeaf","year","yield","veg.carbon.density","HarvestIndex","Root_Shoot","WaterContent","Tree_Cdensity_kgm2"
"1378","India","SugarCropC4_SabarmatiR_IRR_hi",2015,6.95676603077662,0.686,0.7,0.18,0.74,NA
"1379","India","SugarCropC4_GangesR_IRR_lo",2015,10.7150177297292,1.057,0.7,0.18,0.74,NA
"1380","India","SugarCropC4_GangesR_IRR_hi",2015,10.7150177297292,1.057,0.7,0.18,0.74,NA
"1381","India","SugarCropC4_MahiR_IRR_lo",2015,6.52277469880889,0.643,0.7,0.18,0.74,NA
"1382","India","SugarCropC4_MahiR_IRR_hi",2015,6.52277469880889,0.643,0.7,0.18,0.74,NA
"1383","India","SugarCropC4_BengalBay_IRR_lo",2015,37.8790612968862,3.735,0.7,0.18,0.74,NA
"1384","India","SugarCropC4_BengalBay_IRR_hi",2015,37.8790612968862,3.735,0.7,0.18,0.74,NA
"1385","India","SugarCropC4_TaptiR_IRR_lo",2015,7.90151477689666,0.779,0.7,0.18,0.74,NA
"1386","India","SugarCropC4_TaptiR_IRR_hi",2015,7.90151477689666,0.779,0.7,0.18,0.74,NA
"1387","India","SugarCropC4_BengalW_IRR_lo",2015,16.2653185279998,1.604,0.7,0.18,0.74,NA
"1388","India","SugarCropC4_BengalW_IRR_hi",2015,16.2653185279998,1.604,0.7,0.18,0.74,NA
"1389","India","SugarCropC4_BrahmaniR_IRR_lo",2015,5.99557791260855,0.591,0.7,0.18,0.74,NA
"1390","India","SugarCropC4_BrahmaniR_IRR_hi",2015,5.99557791260855,0.591,0.7,0.18,0.74,NA
"1391","India","SugarCropC4_MahanadiR_IRR_lo",2015,8.7763294680563,0.865,0.7,0.18,0.74,NA
"1392","India","SugarCropC4_MahanadiR_IRR_hi",2015,8.7763294680563,0.865,0.7,0.18,0.74,NA
"1393","India","SugarCropC4_GodavariR_IRR_lo",2015,9.81117137706391,0.968,0.7,0.18,0.74,NA
"1394","India","SugarCropC4_GodavariR_IRR_hi",2015,9.81117137706391,0.968,0.7,0.18,0.74,NA
"1395","India","SugarCropC4_IndCstNE_IRR_lo",2015,8.48592396158335,0.837,0.7,0.18,0.74,NA
"1396","India","SugarCropC4_IndCstNE_IRR_hi",2015,8.48592396158335,0.837,0.7,0.18,0.74,NA
"1397","India","SugarCropC4_IndCstW_IRR_lo",2015,14.7932385558598,1.459,0.7,0.18,0.74,NA
"1398","India","SugarCropC4_IndCstW_IRR_hi",2015,14.7932385558598,1.459,0.7,0.18,0.74,NA
"1399","India","SugarCropC4_IrrawaddyR_IRR_lo",2015,0,0,0.7,0.18,0.74,NA
"1400","India","SugarCropC4_IrrawaddyR_IRR_hi",2015,0,0,0.7,0.18,0.74,NA
"1401","India","SugarCropC4_KrishnaR_IRR_lo",2015,12.9663098376767,1.279,0.7,0.18,0.74,NA
"1402","India","SugarCropC4_KrishnaR_IRR_hi",2015,12.9663098376767,1.279,0.7,0.18,0.74,NA
"1403","India","SugarCropC4_IndCstE_IRR_lo",2015,3.21582909186579,0.317,0.7,0.18,0.74,NA
"1404","India","SugarCropC4_IndCstE_IRR_hi",2015,3.21582909186579,0.317,0.7,0.18,0.74,NA
"1405","India","SugarCropC4_PennarR_IRR_lo",2015,5.26625731255314,0.519,0.7,0.18,0.74,NA
"1406","India","SugarCropC4_PennarR_IRR_hi",2015,5.26625731255314,0.519,0.7,0.18,0.74,NA
"1407","India","SugarCropC4_CauveryR_IRR_lo",2015,6.64171022774261,0.655,0.7,0.18,0.74,NA
"1408","India","SugarCropC4_CauveryR_IRR_hi",2015,6.64171022774261,0.655,0.7,0.18,0.74,NA
"1409","India","SugarCropC4_IndCstS_IRR_lo",2015,1.3328463974984,0.131,0.7,0.18,0.74,NA
"1410","India","SugarCropC4_IndCstS_IRR_hi",2015,1.3328463974984,0.131,0.7,0.18,0.74,NA
"1411","India","SugarCropC4_NarmadaR_IRR_lo",2015,10.7960317685394,1.065,0.7,0.18,0.74,NA
"1412","India","SugarCropC4_NarmadaR_IRR_hi",2015,10.7960317685394,1.065,0.7,0.18,0.74,NA
"1413","India","Vegetables_IndusR_IRR_lo",2015,7.79884341917362,0.511,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1414","India","Vegetables_IndusR_IRR_hi",2015,7.79884341917362,0.511,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1415","India","Vegetables_SabarmatiR_IRR_lo",2015,3.80278618706441,0.249,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1416","India","Vegetables_SabarmatiR_IRR_hi",2015,3.80278618706441,0.249,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1417","India","Vegetables_GangesR_IRR_lo",2015,3.49270656763089,0.229,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1418","India","Vegetables_GangesR_IRR_hi",2015,3.49270656763089,0.229,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1419","India","Vegetables_MahiR_IRR_lo",2015,2.11383988938805,0.139,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1420","India","Vegetables_MahiR_IRR_hi",2015,2.11383988938805,0.139,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1421","India","Vegetables_BengalBay_IRR_lo",2015,0,0,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1422","India","Vegetables_BengalBay_IRR_hi",2015,0,0,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1423","India","Vegetables_TaptiR_IRR_lo",2015,1.75470962251738,0.115,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1424","India","Vegetables_TaptiR_IRR_hi",2015,1.75470962251738,0.115,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1425","India","Vegetables_BengalW_IRR_lo",2015,4.19643188664865,0.275,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1426","India","Vegetables_BengalW_IRR_hi",2015,4.19643188664865,0.275,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1427","India","Vegetables_BrahmaniR_IRR_lo",2015,2.75028978408911,0.18,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1428","India","Vegetables_BrahmaniR_IRR_hi",2015,2.75028978408911,0.18,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1429","India","Vegetables_MahanadiR_IRR_lo",2015,2.61204227158113,0.171,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1430","India","Vegetables_MahanadiR_IRR_hi",2015,2.61204227158113,0.171,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1431","India","Vegetables_GodavariR_IRR_lo",2015,2.17562085316329,0.143,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1432","India","Vegetables_GodavariR_IRR_hi",2015,2.17562085316329,0.143,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1433","India","Vegetables_IndCstNE_IRR_lo",2015,3.23109952290008,0.212,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1434","India","Vegetables_IndCstNE_IRR_hi",2015,3.23109952290008,0.212,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1435","India","Vegetables_IndCstW_IRR_lo",2015,4.64805129422532,0.305,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1436","India","Vegetables_IndCstW_IRR_hi",2015,4.64805129422532,0.305,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1437","India","Vegetables_IrrawaddyR_IRR_lo",2015,3.26138250807986,0.214,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1438","India","Vegetables_IrrawaddyR_IRR_hi",2015,3.26138250807986,0.214,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1439","India","Vegetables_KrishnaR_IRR_lo",2015,2.36702469362027,0.155,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1440","India","Vegetables_KrishnaR_IRR_hi",2015,2.36702469362027,0.155,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1441","India","Vegetables_IndCstE_IRR_lo",2015,2.54264236146841,0.167,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1442","India","Vegetables_IndCstE_IRR_hi",2015,2.54264236146841,0.167,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1443","India","Vegetables_PennarR_IRR_lo",2015,1.31917408245339,0.086,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1444","India","Vegetables_PennarR_IRR_hi",2015,1.31917408245339,0.086,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1445","India","Vegetables_CauveryR_IRR_lo",2015,3.21994904559963,0.211,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1446","India","Vegetables_CauveryR_IRR_hi",2015,3.21994904559963,0.211,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1447","India","Vegetables_IndCstS_IRR_lo",2015,5.57469678346148,0.365,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1448","India","Vegetables_IndCstS_IRR_hi",2015,5.57469678346148,0.365,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1449","India","Vegetables_NarmadaR_IRR_lo",2015,2.58701790198853,0.17,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1450","India","Vegetables_NarmadaR_IRR_hi",2015,2.58701790198853,0.17,0.590234973503675,0.141746310414887,0.849457611139419,NA
"1451","India","Wheat_IndusR_IRR_lo",2015,0.954354759000815,0.575,0.39,0.2,0.13,NA
"1452","India","Wheat_IndusR_IRR_hi",2015,0.954354759000815,0.575,0.39,0.2,0.13,NA
"1453","India","Wheat_SabarmatiR_IRR_lo",2015,0.632413076970927,0.381,0.39,0.2,0.13,NA
"1454","India","Wheat_SabarmatiR_IRR_hi",2015,0.632413076970927,0.381,0.39,0.2,0.13,NA
"1455","India","Wheat_GangesR_IRR_lo",2015,0.484941851464012,0.292,0.39,0.2,0.13,NA
"1456","India","Wheat_GangesR_IRR_hi",2015,0.484941851464012,0.292,0.39,0.2,0.13,NA
"1457","India","Wheat_MahiR_IRR_lo",2015,0.297889415794228,0.179,0.39,0.2,0.13,NA
"1458","India","Wheat_MahiR_IRR_hi",2015,0.297889415794228,0.179,0.39,0.2,0.13,NA
"1459","India","Wheat_BengalBay_IRR_lo",2015,3.11545135739472,1.876,0.39,0.2,0.13,NA
"1460","India","Wheat_BengalBay_IRR_hi",2015,3.11545135739472,1.876,0.39,0.2,0.13,NA
"1461","India","Wheat_TaptiR_IRR_lo",2015,0.196717906519851,0.118,0.39,0.2,0.13,NA
"1462","India","Wheat_TaptiR_IRR_hi",2015,0.196717906519851,0.118,0.39,0.2,0.13,NA
"1463","India","Wheat_BengalW_IRR_lo",2015,0.330987363378091,0.199,0.39,0.2,0.13,NA
"1464","India","Wheat_BengalW_IRR_hi",2015,0.330987363378091,0.199,0.39,0.2,0.13,NA
"1465","India","Wheat_BrahmaniR_IRR_lo",2015,0.286764223675163,0.173,0.39,0.2,0.13,NA
"1466","India","Wheat_BrahmaniR_IRR_hi",2015,0.286764223675163,0.173,0.39,0.2,0.13,NA
"1467","India","Wheat_MahanadiR_IRR_lo",2015,0.20259477376741,0.122,0.39,0.2,0.13,NA
"1468","India","Wheat_MahanadiR_IRR_hi",2015,0.20259477376741,0.122,0.39,0.2,0.13,NA
"1469","India","Wheat_GodavariR_IRR_lo",2015,0.191691001863709,0.115,0.39,0.2,0.13,NA
"1470","India","Wheat_GodavariR_IRR_hi",2015,0.191691001863709,0.115,0.39,0.2,0.13,NA
"1471","India","Wheat_IndCstNE_IRR_lo",2015,0.343789702063807,0.207,0.39,0.2,0.13,NA
"1472","India","Wheat_IndCstNE_IRR_hi",2015,0.343789702063807,0.207,0.39,0.2,0.13,NA
"1473","India","Wheat_IndCstW_IRR_lo",2015,0.141455175413346,0.085,0.39,0.2,0.13,NA
"1474","India","Wheat_IndCstW_IRR_hi",2015,0.141455175413346,0.085,0.39,0.2,0.13,NA
"1475","India","Wheat_IrrawaddyR_IRR_lo",2015,0.491802604142734,0.296,0.39,0.2,0.13,NA
"1476","India","Wheat_IrrawaddyR_IRR_hi",2015,0.491802604142734,0.296,0.39,0.2,0.13,NA
"1477","India","Wheat_KrishnaR_IRR_lo",2015,0.191644571869083,0.115,0.39,0.2,0.13,NA
"1478","India","Wheat_KrishnaR_IRR_hi",2015,0.191644571869083,0.115,0.39,0.2,0.13,NA
"1479","India","Wheat_IndCstE_IRR_lo",2015,0.073537909071287,0.044,0.39,0.2,0.13,NA
"1480","India","Wheat_IndCstE_IRR_hi",2015,0.073537909071287,0.044,0.39,0.2,0.13,NA
"1481","India","Wheat_PennarR_IRR_lo",2015,0.0722636866936688,0.044,0.39,0.2,0.13,NA
"1482","India","Wheat_PennarR_IRR_hi",2015,0.0722636866936688,0.044,0.39,0.2,0.13,NA
"1483","India","Wheat_CauveryR_IRR_lo",2015,0.121847565203017,0.073,0.39,0.2,0.13,NA
"1484","India","Wheat_CauveryR_IRR_hi",2015,0.121847565203017,0.073,0.39,0.2,0.13,NA
"1485","India","Wheat_IndCstS_IRR_lo",2015,0,0,0.39,0.2,0.13,NA
"1486","India","Wheat_IndCstS_IRR_hi",2015,0,0,0.39,0.2,0.13,NA
"1487","India","Wheat_NarmadaR_IRR_lo",2015,0.367999099683068,0.222,0.39,0.2,0.13,NA
"1488","India","Wheat_NarmadaR_IRR_hi",2015,0.367999099683068,0.222,0.39,0.2,0.13,NA
